"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","SD"
"Num_JF",0.155679712673705,0.15832509383795,0.159116875256267,0.159168886373081,0.159813217502516,0.167146751602233,0.001422339890487
"Num_JM",0.216335803082512,0.218981184246757,0.219772965665074,0.219824976781888,0.220469307911323,0.22780284201104,0.00142233989048701
"Num_SubAF",0.109449185327082,0.110212931071903,0.110572899257036,0.110629842364374,0.110976960148579,0.114429517579763,0.000732616112923525
"Num_SubAM",0.298511814726475,0.299798391893677,0.300235272018185,0.300363091569532,0.300795968055232,0.30492635646633,0.00092837649513622
"Num_AF",0.868858060618622,0.869092856127925,0.869150174077874,0.869683009930012,0.869230545786832,0.921424737159656,0.00522790020357105
"Num_AM",0.0593402534367654,0.059377386526755,0.0593872055600832,0.0593868189149412,0.0593955065180913,0.0594602695462852,1.82699708037396e-05
"Num_N",2.64645610856217,2.6542807687535,2.65637284447665,2.65911887748811,2.65921964133537,2.91487501188317,0.0260997103181902
"Total_mortality",0.0903918028100799,0.0911374986326928,0.0914181887324265,0.0914530386695991,0.0917502388070097,0.0952905622315535,0.000597252471885705
"Total_mortality_JF",0.0112903049376994,0.0113984526939636,0.0114493237942994,0.0114611941636526,0.0115063841072618,0.0119823500836959,9.92278344475527e-05
"Total_mortality_JM",0.0245996056709384,0.0247077534272026,0.0247586245275384,0.0247704948968916,0.0248156848405008,0.0252916508169348,9.92278344475528e-05
"Total_mortality_SubAF",0.00505222028733176,0.00524964941600516,0.00534216342002377,0.00534388232023613,0.00542499018097478,0.00570181654991788,0.000129187607103722
"Total_mortality_SubAM",0.0195993847600653,0.0203727176509442,0.0206027468719195,0.0206573246069942,0.0209219312004318,0.0218568482141349,0.000440669257206235
"Total_mortality_AF",0.0188815560260716,0.0188828460910522,0.0188831420026674,0.0188946918364082,0.0188834978921359,0.0200351806056798,0.000115202588221087
"Total_mortality_AM",0.000580413420932791,0.000580527913270046,0.000580554958407779,0.000580553966137653,0.000580580940010829,0.000580705385267276,4.92474589123708e-08
"Quantity_liveweight_kg",445.591520053051,540.36164011106,580.633292569142,581.909873846431,623.943845329355,720.655861583754,57.8100544884227
"Quantity_liveweight_kg_JF",5.86322165303384,10.9129782115359,13.7313608883702,13.1400370343009,16.0420167225873,18.1198868181499,3.37409005618892
"Quantity_liveweight_kg_JM",8.44277241888207,15.6279065192274,19.5091187698665,19.4056897563603,22.967850472338,30.8168539423116,5.13434261310588
"Quantity_liveweight_kg_SubAF",10.6807104843595,16.7305863214925,18.9895802898232,18.9546840521623,21.0976276407526,26.0073238003854,3.45434970799128
"Quantity_liveweight_kg_SubAM",33.3178399816211,45.2401520972021,53.8845595364807,54.5474735141133,64.9278288402961,83.9686925580984,12.6417101923742
"Quantity_liveweight_kg_AF",139.449078257754,181.954796127268,210.335685501794,207.764099292755,232.7355245577,276.580263446471,34.061611127387
"Quantity_liveweight_kg_AM",10.3717015715472,13.6443081688414,15.5149429576152,15.7886690607628,17.9566588637095,22.9120231662136,2.86200700639396
"Cumulative_draught_income",10375.4686643463,10376.8884427017,10377.2305966299,10398.4765612347,10377.5486583187,12506.7097337952,212.953641268404
"Quantity_meat_kg",22.9881954859164,29.6035115270765,32.9556760712462,32.7095408884465,35.5461111362752,44.0088386691664,4.14989947260541
"Num_offtake",0.251370672574545,0.251401134967647,0.251409886031501,0.251807623387871,0.251418742835691,0.291175195416161,0.00397654770331278
"Num_offtake_SubAF",0.00126753308495178,0.00127668822619915,0.00127892688812807,0.00127957962630265,0.00128203164822767,0.00130314301951271,5.3721202808527e-06
"Num_offtake_SubAM",0,0,0,0,0,0,0
"Num_offtake_AF",0.0682772296525778,0.0682818946316096,0.0682829646718796,0.0683247298023422,0.0682842515969051,0.0724488291884429,0.000416581851711881
"Num_offtake_AM",0.0102419981794123,0.0102440185157233,0.0102444957552933,0.0102444782456554,0.0102449542276882,0.0102471501936049,8.69022607558987e-07
"Offtake_liveweight_kg",45.9763909718329,59.2070230541531,65.9113521424925,65.4190817768931,71.0922222725503,88.0176773383328,8.29979894521082
"Offtake_liveweight_kg_SubAF",0.123363916544641,0.193414392172054,0.219550677124067,0.219225612182287,0.244296083167029,0.301019081584739,0.0399014597212807
"Offtake_liveweight_kg_SubAM",0,0,0,0,0,0,0
"Offtake_liveweight_kg_AF",10.9559404879777,14.2938728278349,16.5223010222633,16.3225098079574,18.2844084260662,21.7282087513527,2.67591114666955
"Offtake_liveweight_kg_AM",1.78938935704323,2.35398588755617,2.67639911301296,2.72358615107327,3.0979586751195,3.95242432687638,0.493554785615783
"Pop_growth",0.0485371399913173,0.0678557961699859,0.0699505163314509,0.0700130239747127,0.0726365366800985,0.0799711657852207,0.00430203831325276
"Pop_growth_JF",0.126892274516489,0.129537655680734,0.130329437099051,0.130381448215865,0.1310257793453,0.138359313445017,0.001422339890487
"Pop_growth_JM",-0.00695001963672723,-0.004304638472482,-0.00351285705416497,-0.0034608459373505,-0.00281651480791599,0.00451701929180137,0.00142233989048701
"Pop_growth_SubAF",0.0617028631481056,0.0624666088929257,0.0628265770780594,0.0628835201853967,0.0632306379696023,0.0666831954007862,0.000732616112923525
"Pop_growth_SubAM",0.0689507562828309,0.0702373334500325,0.07067421357454,0.0708020331258873,0.0712349096115873,0.075365298022685,0.00092837649513622
"Pop_growth_AF",-0.140275467264146,-0.130917130380007,-0.130852226245745,-0.130933992114226,-0.130772039591421,-0.130485250339014,0.0009516540219488
"Pop_growth_AM",0.00241536484040926,0.00245249793039893,0.00246231696372705,0.00246193031858506,0.00247061792173515,0.00253538094992906,1.82699708037396e-05
"Quantity_manure",1443.12956298982,1524.99424728519,1552.78831566101,1556.63897102864,1595.88360792721,1710.60429140791,51.7572908941069
"Quantity_manure_JF",24.6953681183153,26.1555022364915,26.8278715570858,26.7732278844476,27.3524699885413,28.2058866267189,0.753814222487013
