"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","SD"
"Num_JF",0.0293198769139034,0.0364005718120728,0.0400765705835724,0.0410629435057388,0.0445207006111162,0.0640760227431062,0.0068699169211971
"Num_JM",0.0291444530070618,0.035543650036037,0.0398589421013486,0.0413114612975295,0.0466048492136872,0.0659376314192484,0.00737677921246156
"Num_SubAF",0.0163825106276802,0.0256914855629535,0.0332262886221511,0.0355885900092688,0.0414317522909373,0.0894965909218599,0.0127712131064273
"Num_SubAM",0.0181809641028663,0.0256074935552859,0.0318774920148483,0.0349292681046336,0.0437672720698203,0.0727637489164073,0.0118142316050137
"Num_AF",0.089932707703196,0.100540730645092,0.106502246872306,0.109791549585226,0.118886881563357,0.143880287260453,0.0126837748003222
"Num_AM",0.00214326103350379,0.00731936819034863,0.0100670886483666,0.00991239606726037,0.0121594245582592,0.0183619264272123,0.00342800733681361
"Num_N",0.248883332258107,0.329694926611499,0.351216190415429,0.357775838689179,0.386173469796599,0.502060498994602,0.0520886170192376
"Total_mortality",1.69979293994935,2.45332048196561,2.68648657269809,2.73933339408225,3.0295697177802,4.0853293804196,0.462580451401384
"Total_mortality_JF",0.0967395438503709,0.155318277921225,0.20658028538035,0.229625317351085,0.288705165125121,0.537192495135472,0.0977493087278631
"Total_mortality_JM",0.10174041494153,0.14681651327533,0.198534749223848,0.234511925876307,0.304971203251885,0.642840396741157,0.116972742457662
"Total_mortality_SubAF",0.036055568510945,0.0964430018202415,0.170305229163068,0.198263541672898,0.243459471561957,0.705444245216904,0.136701929303107
"Total_mortality_SubAM",0.0369343968120765,0.0974852934467018,0.161516238539441,0.18245781245262,0.24164312811317,0.595615381911263,0.108444527213234
"Total_mortality_AF",0.875694112523346,0.932752116740575,0.975468334737592,1.01261422018319,1.06930429589435,1.28898551197753,0.109536091919001
"Total_mortality_AM",0.0169245147267667,0.0655809065483381,0.0955341446347271,0.0923009370789435,0.113064275977833,0.172179323560513,0.0343637219156683
"Quantity_liveweight_kg",41.1905107059353,69.4118914862163,77.2933143525534,78.2377611618218,87.9946937089752,111.087408306238,13.6111198148298
"Quantity_liveweight_kg_JF",1.38112142622444,3.49709185206077,4.2305266641019,4.31446405620911,4.92349029323455,7.52334200891641,1.19225904448574
"Quantity_liveweight_kg_JM",1.52752994192122,3.70060578224063,4.40110556328829,4.6255765876053,5.42788896265434,9.45059387628941,1.49586169400073
"Quantity_liveweight_kg_SubAF",2.61016530401304,4.11716110368643,5.99659624644572,6.69133444956857,8.40540628043522,16.4664201454334,3.00951941338459
"Quantity_liveweight_kg_SubAM",2.2545226093698,5.0048337082969,6.52114391425763,6.9582671589783,8.32794966279119,18.1226588403626,2.72642745337059
"Quantity_liveweight_kg_AF",15.7917900728635,22.5323357181494,26.0600667135067,25.983663010918,28.606346352439,37.7238287014136,4.55360882797183
"Quantity_liveweight_kg_AM",0.511753618543233,2.17650752820328,3.07985743281928,3.13052932018592,4.06811584708337,5.75096486570276,1.24245413538615
"Cumulative_draught_income",756.982603193386,3379.45122768215,4615.50867127157,4559.30638273638,5999.28185703351,7990.80350001009,1796.32443075398
"Quantity_meat_kg",5.63296506702215,10.7131030157511,12.4204991381097,12.8227973591084,15.0145694208277,23.5944713586238,3.51204709083978
"Num_offtake",0.0436167103930632,0.075172450246369,0.0894099245608624,0.0896112559417632,0.104750969486183,0.131683112723921,0.0217792882193921
"Num_offtake_JF",0,0,0,0,0,0,0
"Num_offtake_JM",0,0,0,0,0,0,0
"Num_offtake_SubAF",0.00026278203276783,0.000702900803155036,0.00124122725444967,0.00144499445317963,0.00177439373377824,0.00514145471610558,0.000996317971096479
"Num_offtake_SubAM",0,0,0,0,0,0,0
"Num_offtake_AF",0.0243561546296814,0.0259431398037295,0.0271312291100886,0.0281643877402891,0.029741139519527,0.0358512521623318,0.003046586649558
"Num_offtake_AM",0.00115154551966011,0.0044621308398019,0.00650015188055545,0.00628016414471181,0.00769290360981363,0.0117150968181465,0.00233811076120547
"Offtake_liveweight_kg",11.2659301340443,21.4262060315022,24.8409982762194,25.6455947182168,30.0291388416555,47.1889427172475,7.02409418167956
"Offtake_liveweight_kg_JF",0,0,0,0,0,0,0
"Offtake_liveweight_kg_JM",0,0,0,0,0,0,0
"Offtake_liveweight_kg_SubAF",0.0428561967640729,0.107623641992577,0.208002906294433,0.271176659902529,0.380198191588372,0.786075587102975,0.191796950209102
"Offtake_liveweight_kg_SubAM",0,0,0,0,0,0,0
"Offtake_liveweight_kg_AF",4.16389263614149,5.69248788683108,6.63042573906201,6.66712968692535,7.39435240207081,9.73627714635136,1.13845725878527
"Offtake_liveweight_kg_AM",0.274958382292759,1.36389205630449,1.97746917587007,1.98648479008754,2.55444750991182,3.7556625182635,0.836902853959067
"Pop_growth",-3.84932324096691,-2.75609288737047,-2.44989323433732,-2.46905714403272,-2.17868272773764,-1.40431764239892,0.463961784383762
"Pop_growth_JF",-0.552426109691313,-0.204904032487272,-0.0899300757088236,-0.123620393647076,-0.0176522341569196,0.0324994577865471,0.131215434487207
"Pop_growth_JM",-0.715460067391075,-0.208787656666475,-0.0789203827630796,-0.130432128086052,-0.00898251767958228,0.0329534045314696,0.158726042995872
"Pop_growth_SubAF",-0.751468510011336,-0.210761879836353,-0.103182421810637,-0.148239154017701,-0.0296918201867065,0.0302536492926974,0.159683034911779
"Pop_growth_SubAM",-0.641915342792854,-0.177239908611695,-0.0937148362255266,-0.126010103841308,-0.0424637096283953,0.045933219691358,0.123655934112796
