"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","SD"
"Num_JF",0.205600207811039,0.208262695763743,0.209170708600284,0.209630188021367,0.209721827567909,0.273934674651323,0.0066023441546507
"Num_JM",0.192301418180567,0.194963906133271,0.195871918969812,0.196331398390895,0.196423037937437,0.260635885020851,0.00660234415465071
"Num_SubAF",0.216676887229983,0.218723724931422,0.219114869677056,0.219454882578503,0.219552988548635,0.251009450272716,0.00326976061152964
"Num_SubAM",0.282336449638278,0.284543232170379,0.284964891915707,0.28520843674461,0.285333751518344,0.316382678446266,0.00322704908113031
"Num_AF",0.915719493482996,0.91613947409101,0.916220756247143,0.919885252746828,0.916314170865444,1.28269857563203,0.0366481138597429
"Num_AM",0.0585141426833205,0.0585575527265017,0.0585712153864628,0.0585729767596068,0.0585791864178034,0.059060229779783,5.2059013324507e-05
"Num_N",2.8147726893593,2.82289880010464,2.82504158640213,2.8325848599369,2.82717824497556,3.5978883541105,0.0773911057204943
"Total_mortality",0.102862877492632,0.103989751286652,0.104313836946495,0.10449334696008,0.10466289682353,0.125172212956263,0.00216192486992529
"Total_mortality_JF",0.0212913160133292,0.0215234387811969,0.0215688218597766,0.021608222711005,0.0216185471967322,0.0257663395953115,0.000428746617046393
"Total_mortality_JM",0.018373264596116,0.0186053873639837,0.0186507704425634,0.0186901712937918,0.018700495779519,0.0228482881780983,0.000428746617046392
"Total_mortality_SubAF",0.0123389187685295,0.0130110875714731,0.01320637761798,0.0132081382861942,0.0134209446450927,0.0140338097666307,0.0003339456271655
"Total_mortality_SubAM",0.0202084791873882,0.0209268188709732,0.0212676764530234,0.0212426306326222,0.021543924423186,0.0226640837375628,0.000452561220032996
"Total_mortality_AF",0.0193029800442158,0.0193048660396277,0.0193053936816915,0.0193859824229144,0.019305819956582,0.027369458637622,0.000806412108084185
"Total_mortality_AM",0.000571687651141885,0.000571787398345802,0.000571831611471881,0.000571833270049567,0.000571857026493126,0.000572846464054314,1.14596121455676e-07
"Quantity_liveweight_kg",506.346514089772,587.647845445027,618.097363319448,621.110362494151,651.504143688153,893.366161044865,58.3484377257665
"Quantity_liveweight_kg_JF",7.594943402106,14.6794177764281,17.2858550625288,17.1016164685547,20.0206152641891,24.2428081467147,3.92865289146081
"Quantity_liveweight_kg_JM",5.40091306903571,14.1631638328602,17.893529651825,17.6469832146246,21.6899734311883,26.951912810265,5.14719249730099
"Quantity_liveweight_kg_SubAF",20.8951416537864,31.5761238634171,35.3684457953108,36.2708613428898,40.9349947353208,57.7778815308635,7.26717814961373
"Quantity_liveweight_kg_SubAM",33.0385110489678,44.3777140857596,53.8931074826338,54.3036616976477,64.7415278026271,83.7915630956324,12.0604422998511
"Quantity_liveweight_kg_AF",164.000460870617,202.935819911768,222.997770012693,225.672594642418,248.216757936482,323.131535024081,31.388691393793
"Quantity_liveweight_kg_AM",10.8438030035265,13.9230584823953,15.5736151354926,15.5403933328931,17.0749566185533,20.7129710124926,2.43881783946581
"Cumulative_draught_income",10419.3530010664,10420.6576847301,10421.2157663682,10445.7566320917,10421.53198066,12887.1654673071,246.607756987859
"Quantity_meat_kg",25.4390804467954,30.3317944792803,33.165863268502,33.4982173712797,36.4628195721264,51.2575003623374,4.24462594356854
"Num_offtake",0.255307180768222,0.255344484232145,0.255354876374409,0.256057762038275,0.255361377307755,0.325867115618026,0.00705146720142106
"Num_offtake_SubAF",0.00315380294017712,0.00317009268719712,0.00317328818391969,0.00317525053670079,0.00317684900977185,0.00337145273005503,2.06521798210451e-05
"Num_offtake_SubAM",0,0,0,0,0,0,0
"Num_offtake_AF",0.0698011328959448,0.0698079528074861,0.0698098608037508,0.0701012761926249,0.0698114022481398,0.0989701701643307,0.00291605123127867
"Num_offtake_AM",0.0100880229006036,0.0100897830437086,0.0100905632302799,0.0100905924976073,0.0100910117047499,0.0101084713590839,2.0221676911442e-06
"Offtake_liveweight_kg",50.8781608935908,60.6635889585606,66.331726537004,66.9964347425594,72.9256391442527,102.515000724675,8.48925188713708
"Offtake_liveweight_kg_SubAF",0.302497036206038,0.457225634975017,0.511120464634212,0.52463887688443,0.59264644444574,0.776048058000943,0.103651653913854
"Offtake_liveweight_kg_SubAM",0,0,0,0,0,0,0
"Offtake_liveweight_kg_AF",12.4928545361898,15.4607259617448,16.9885839924575,17.1978114371497,18.9121277099982,24.9321107969866,2.40154846172195
"Offtake_liveweight_kg_AM",1.86822375609695,2.39875477521331,2.68299312567377,2.67716593861617,2.94176464932423,3.56844670709485,0.419904670018548
"Pop_growth",0.0532446276118059,0.0613707383571485,0.0635135246546368,0.0642233571478375,0.0656501832280706,0.153016188206203,0.00969601240027523
"Pop_growth_JF",0.0310744208682122,0.0337369088209164,0.0346449216574575,0.0351044010785402,0.035196040625082,0.0994088877084964,0.0066023441546507
"Pop_growth_JM",0.0604192154569666,0.0630817034096709,0.063989716246212,0.0644491956672947,0.0645408352138366,0.128753682297251,0.00660234415465071
"Pop_growth_SubAF",0.0914416524882885,0.0934884901897282,0.0938796349353623,0.0942196478368091,0.0943177538069414,0.125774215531022,0.00326976061152964
"Pop_growth_SubAM",0.00796900059583094,0.0101757831279318,0.0105974428732596,0.0108409877021629,0.0109663024758971,0.0420152294038187,0.00322704908113031
"Pop_growth_AF",-0.14898475083962,-0.0838641952926371,-0.0837818310488838,-0.0844315805178883,-0.0836892290537906,-0.0834267846801142,0.00652222764018756
"Pop_growth_AM",0.00299675438639878,0.00304016442958002,0.00305382708954112,0.00305558846268514,0.00306179812088175,0.0035428414828613,5.2059013324507e-05
