"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","SD"
"Num_JF",0.170909306998842,0.172604287754963,0.173322464117054,0.173540087791856,0.174165697010306,0.193283571990693,0.00226167663901862
"Num_JM",0.234407151731247,0.236102132487368,0.236820308849459,0.237037932524261,0.237663541742711,0.256781416723098,0.00226167663901862
"Num_SubAF",0.116168332660868,0.117159379462679,0.117491441332787,0.117589524183553,0.117844192467313,0.127377757315409,0.00113787591755582
"Num_SubAM",0.308605396306279,0.310339784503008,0.31078354809706,0.310879631085607,0.311144219759267,0.320863481480618,0.00123498148805545
"Num_AF",0.866100815337856,0.866279381767389,0.86635815705163,0.867561692323761,0.86642486656865,0.987239768323434,0.0120892029556135
"Num_AM",0.0906646024954399,0.0906956794569128,0.0907036946433366,0.0907065696239958,0.0907130654485633,0.0908704088236934,2.23835167991896e-05
"Num_N",2.34861909169987,2.35453441325809,2.35689896289586,2.35883288927126,2.35928231389833,2.53940840919245,0.0185306733295138
"Total_mortality",0.0922886860239685,0.093357032956085,0.093709460786631,0.0937568742415645,0.0940732824094785,0.0991995841469196,0.000732724561648077
"Total_mortality_JF",0.0145048797245253,0.0146419163951314,0.0146825191009035,0.0146955953174047,0.0147340604745686,0.0159876466630256,0.000150421981855783
"Total_mortality_JM",0.0284377248149399,0.028574761485546,0.0286153641913181,0.0286284404078193,0.0286669055649833,0.0299204917534402,0.000150421981855782
"Total_mortality_SubAF",0.00450521146495738,0.00472617720825956,0.00480638844348653,0.00480589763262046,0.00487755751979112,0.00517844388274486,0.000119593925225788
"Total_mortality_SubAM",0.0187975539960799,0.020028198680153,0.0203278678189218,0.0203211529925001,0.0206149501946702,0.0213087892063492,0.000457546756289159
"Total_mortality_AF",0.0188263428420578,0.0188272992581166,0.0188277003389745,0.0188542900526968,0.0188280734967732,0.0214893739637055,0.000266170697631043
"Total_mortality_AM",0.00092904062305794,0.00092911972795068,0.000929143341789626,0.000929152750829218,0.000929170655551878,0.0009295146442316,5.73187392437808e-08
"Quantity_liveweight_kg",388.280373599584,459.901574451799,502.361341176381,495.132367377722,526.031096559206,622.646955013533,48.0628775172696
"Quantity_liveweight_kg_JF",7.32984782561815,11.4794720519124,14.4483699139653,13.962347169449,16.5436524048591,19.7566632630131,3.29274908252176
"Quantity_liveweight_kg_JM",10.440929006487,17.9180538245903,22.8048389806883,22.348793534033,26.781072194681,34.8193417903487,5.93934087655775
"Quantity_liveweight_kg_SubAF",11.5602789491922,15.9950407472899,19.160961822374,19.3534073120894,22.403047890582,29.3556991822757,4.27016272009726
"Quantity_liveweight_kg_SubAM",32.1900208574568,47.2127653224813,57.1776523408663,57.9136030428883,65.6132871785279,90.472116141566,13.9568113389074
"Quantity_liveweight_kg_AF",140.922685729966,191.575697145978,211.403398822493,211.065305637816,233.983484639128,286.439576910323,33.9958581848353
"Quantity_liveweight_kg_AM",16.8155324172715,20.8939636814897,23.2417738259831,23.6627155567955,26.7914255692802,33.5406186274688,3.84779502330798
"Cumulative_draught_income",5935.96393797901,5936.96713983731,5937.25902558438,5937.3857714446,5937.59784990065,5942.20422955691,0.729718053004787
"Quantity_meat_kg",17.5138171451755,20.9935416468404,23.5037118412454,23.2675655299042,25.3262446180228,30.6389409856536,2.71144597367673
"Num_offtake",0.183047910721368,0.183072452306422,0.18308081612519,0.183179099928449,0.183089951039246,0.192832956763687,0.000975224502436516
"Num_offtake_SubAF",0.00114662488448651,0.00115359972626816,0.00115664186912286,0.00115708023876118,0.00115928676279059,0.00121840124241609,7.55058041732009e-06
"Num_offtake_SubAM",0,0,0,0,0,0,0
"Num_offtake_AF",0.0680775743254664,0.0680810328030835,0.0680824831438182,0.0681786336934715,0.068083832512519,0.0777073096721526,0.000962494713033599
"Num_offtake_AM",0.0163938875752863,0.0163952834633519,0.0163957001540878,0.0163958661863725,0.0163961821338167,0.0164022521716628,1.01144873948213e-06
"Offtake_liveweight_kg",35.0276342903511,41.9870832936808,47.0074236824907,46.5351310598083,50.6524892360456,61.2778819713072,5.42289194735347
"Offtake_liveweight_kg_SubAF",0.11401199927123,0.157459838216895,0.189158533723619,0.190425758384163,0.220044329822772,0.289275197415385,0.0419365403961844
"Offtake_liveweight_kg_SubAM",0,0,0,0,0,0,0
"Offtake_liveweight_kg_AF",11.0743493474771,15.0544775173976,16.6122708743286,16.5869307444627,18.3876989515732,22.5148376340374,2.67222521352897
"Offtake_liveweight_kg_AM",3.03523013354092,3.7764887859433,4.20098709796861,4.27721220861928,4.84247408338753,6.06227780921937,0.695515275332606
"Pop_growth",0.12669251254412,0.132607834102347,0.134972383740109,0.135481288750034,0.137355734742584,0.174979693489198,0.0051582973151682
"Pop_growth_JF",0.094712958053259,0.0964079388093804,0.097126115171471,0.0973437388462728,0.0979693480647233,0.11708722304511,0.00226167663901862
"Pop_growth_JM",-0.0453998839629456,-0.0437049032068241,-0.0429867268447334,-0.0427691031699317,-0.0421434939514811,-0.0230256189710946,0.00226167663901862
"Pop_growth_SubAF",0.0946971402241879,0.0956881870259982,0.0960202488961064,0.0961183317468725,0.0963730000306323,0.105906564878729,0.00113787591755582
"Pop_growth_SubAM",0.106121320022954,0.107855708219683,0.108299471813735,0.108395554802282,0.108660143475942,0.118379405197293,0.00123498148805545
"Pop_growth_AF",-0.155262368224069,-0.133723797745324,-0.133644767587538,-0.133863329041714,-0.133576380598839,-0.133370663751021,0.00216436067916207
