"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","SD"
"Num_JF",0.252674786644079,0.301424616584408,0.338280362727683,0.34745904999049,0.382231791552834,0.545146234658892,0.0579910668780245
"Num_JM",0.250203327962401,0.311968920856122,0.343600455061197,0.355528525169944,0.388387654507157,0.575875038810932,0.0642763303249815
"Num_SubAF",0.140073507497708,0.230792741959646,0.305982674375094,0.319414836181845,0.384382187917863,0.68657309648999,0.114998523127934
"Num_SubAM",0.134350286977538,0.23287256136768,0.30249980747138,0.331307912714589,0.393344765412545,0.769742403703473,0.131459900145603
"Num_AF",0.927012475236501,1.00962286987386,1.10637755365366,1.10991648339207,1.18065711990276,1.46304253120537,0.117814503622755
"Num_AM",0.0189075141211233,0.0717425707975917,0.0930385877216799,0.0978870968162505,0.121415097150094,0.181479267597123,0.0362469238908502
"Num_N",2.18660563072798,2.74170240717126,2.96115000287708,3.00494500826575,3.2365819531841,4.26941884757906,0.415333780624578
"Total_mortality",0.0580985102634154,0.318390468831257,0.413556771522417,0.429990039136812,0.539075432574196,0.795045429274298,0.164818056054391
"Total_mortality_JF",0,0,0,0,0,0,0
"Total_mortality_JM",0,0,0,0,0,0,0
"Total_mortality_SubAF",0,0,0,0,0,0,0
"Total_mortality_SubAM",0,0,0,0,0,0,0
"Total_mortality_AF",0,0,0,0,0,0,0
"Total_mortality_AM",0,0,0,0,0,0,0
"Quantity_liveweight_kg",399.276119913734,555.542850093843,612.018235485697,626.016838346362,677.662293214182,946.789642262335,107.870691910942
"Quantity_liveweight_kg_JF",13.7632262384814,28.2932835200874,35.7670395443956,34.9525894913396,40.2464148556127,64.0253225972515,8.59455325281479
"Quantity_liveweight_kg_JM",16.8718243725127,32.7453907954306,42.3827528248872,42.310800078365,49.8219956429935,85.4694238868245,12.8945170410298
"Quantity_liveweight_kg_SubAF",18.6838044086594,40.1674217088432,49.6380355450132,57.1990415862881,72.6700061161155,121.910400898957,24.0316576187861
"Quantity_liveweight_kg_SubAM",22.5857458748243,43.2787018596497,58.937653895232,67.3917012849555,82.4119520017979,162.542991963296,33.0980653144991
"Quantity_liveweight_kg_AF",161.704707685454,224.839019883557,261.568316958708,261.910499633508,289.300928260228,432.001129635885,51.3785759895185
"Quantity_liveweight_kg_AM",3.7075389218415,20.8671735412834,26.6531429764224,28.8960392537299,34.9944859371078,74.4403215939899,12.8478686544531
"Cumulative_draught_income",1313.55769001793,6565.42106902573,8614.9008636399,8887.26568237224,11146.3246605147,16288.6088201648,3357.07954886135
"Quantity_meat_kg",11.9961206912589,22.5956477441955,28.1536625674521,28.026968171955,33.8948222263942,41.7972058614814,6.78268444041731
"Num_offtake",0.0990895705814159,0.177690932743445,0.202110241885846,0.2057768422874,0.233581447881408,0.294688312004234,0.0415289418983386
"Num_offtake_JF",0,0,0,0,0,0,0
"Num_offtake_JM",0,0,0,0,0,0,0
"Num_offtake_SubAF",0.00104681949060113,0.00262540195948171,0.00386699352392406,0.00431780778226375,0.00528001249027151,0.0119146682645205,0.00238648791594621
"Num_offtake_SubAM",0,0,0,0,0,0,0
"Num_offtake_AF",0.0676518646565964,0.0729436764089762,0.079337272482169,0.0801012553721594,0.0850396107299455,0.103657791617405,0.00789749257896074
"Num_offtake_AM",0.0026589270168495,0.0125200252896823,0.0162636449857845,0.0172836137347817,0.0215547134647687,0.0333921935180745,0.00689491605124055
"Offtake_liveweight_kg",23.9922413825178,45.1912954883911,56.3073251349043,56.05393634391,67.7896444527884,83.5944117229627,13.5653688808346
"Offtake_liveweight_kg_JF",0,0,0,0,0,0,0
"Offtake_liveweight_kg_JM",0,0,0,0,0,0,0
"Offtake_liveweight_kg_SubAF",0.147923565729203,0.443901091607446,0.649138968983019,0.776366158765851,1.05192317358465,2.19066402528031,0.46932328843656
"Offtake_liveweight_kg_SubAM",0,0,0,0,0,0,0
"Offtake_liveweight_kg_AF",11.2941652528927,16.3686580025064,18.6635881031849,18.8968885641081,21.3481087357001,30.6076427165701,3.5914511341835
"Offtake_liveweight_kg_AM",0.521384003320249,3.68745878756647,4.72249669300719,5.10386138672341,6.30029058137558,13.6475909848067,2.41311799778567
"Pop_growth",-0.308373867621504,0.0568114388221445,0.167783696219878,0.180329999345487,0.310125245600275,0.624725018206691,0.212064660805276
"Pop_growth_JF",-0.082644594656037,0.131515396370451,0.215512586002108,0.194840859561083,0.266302978488252,0.360267889032291,0.0946827322573135
"Pop_growth_JM",-0.0695825823600607,0.138947682936257,0.191221960888197,0.179985404607229,0.250255762494254,0.360785982257232,0.0962250931732724
"Pop_growth_SubAF",-0.148909599154726,0.0893392268056947,0.131015494783484,0.139368156711038,0.192279160451905,0.388784364963064,0.0939625708245035
"Pop_growth_SubAM",-0.116937435721447,0.0973235729149362,0.148312921714265,0.156051165015116,0.210249425297271,0.399772032916259,0.0951972091332035
"Pop_growth_AF",-0.151501053643832,-0.100454549252555,-0.0718418757478375,-0.0575756216823854,-0.0249146276991769,0.132419281882858,0.0610952577734453
"Pop_growth_AM",-0.0283390486001889,-0.0110573049429118,-0.00612668113145047,-0.0053828283944621,-4.03524262983096e-05,0.0225294246173987,0.010249429097402
"Quantity_manure",1139.14742471035,1440.78575645203,1586.30745530711,1585.85909842732,1743.48112056489,2104.19303388205,223.045878479125
"Quantity_manure_JF",38.7364245740535,49.1920920121129,60.8358355987023,64.6619504972314,75.1301629221589,135.303344575574,19.8813035712319
"Quantity_manure_JM",38.9604981610844,50.9576586312874,63.6805368945241,68.160330708126,76.2188715754272,138.885769008078,22.1252117265926
