"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","SD"
"Num_JF",0.158470715023395,0.201054307647515,0.228123436567435,0.238114772462851,0.260670333743304,0.379348823036449,0.0500715202803365
"Num_JM",0.0186018690649086,0.0217003965794815,0.0232570268140219,0.023830079997984,0.0259134618517807,0.0327439540300718,0.00290767065746132
"Num_SubAF",0.0885292208778113,0.170455417718698,0.241701916686143,0.252566887672969,0.30767066616874,0.610838496701628,0.103016456218802
"Num_SubAM",9.45477526309991e-05,0.0300133926828984,0.0734644527024978,0.0908371395137694,0.133816325764195,0.39419843970431,0.0774419304461451
"Num_AF",0.87654778674509,0.987606300150678,1.05811241936876,1.08365982006253,1.16467604657838,1.58887107261713,0.12772926485121
"Num_AM",0.0175809815327323,0.0708586760425644,0.101189489459854,0.0975984815742165,0.124377747216219,0.168332551014952,0.0344294836119959
"Num_N",1.60735564801461,2.22090480537553,2.57207283282742,2.52600400131386,2.83155824009539,3.35603512145016,0.399214793258183
"Total_mortality",0.316205820670318,0.418478550116463,0.493409564590132,0.546486161863046,0.608432177449997,0.998276127670261,0.17459889973149
"Total_mortality_JF",0.010218749017566,0.0160820827821996,0.0208567608821834,0.0233712919008714,0.0285785660286712,0.0499450677209392,0.0098624792832064
"Total_mortality_JM",0.254088038431233,0.325539276844366,0.422630489779296,0.465505240681633,0.540086433153094,0.92119549409571,0.172612323187933
"Total_mortality_SubAF",0.00298720312842014,0.00816102369078735,0.0149632727545374,0.0159248971166694,0.020800725994282,0.0489640710852041,0.00965532580913907
"Total_mortality_SubAM",1.06519741296716e-05,0.0032411645626748,0.00801966259852808,0.00990512872741128,0.0146432863072258,0.0416498273764168,0.00842260839776354
"Total_mortality_AF",0.0190424688100334,0.0207115809187103,0.0224497162483741,0.0228110993263835,0.0243293770871121,0.0317194774851752,0.00269096989028856
"Total_mortality_AM",0.000179613948508178,0.000752584406250332,0.00110366064513119,0.00105133207507709,0.0013535851675757,0.00184549580201452,0.000385154655459922
"Quantity_liveweight_kg",353.204915425776,498.700822263712,575.969464486287,579.798112418155,668.894453733263,837.35945009033,117.641674391704
"Quantity_liveweight_kg_JF",9.90787930297696,15.7669017721888,19.5594721093154,20.0679650680369,24.4718781090993,35.7181558749182,5.8453670498586
"Quantity_liveweight_kg_JM",0.851705592258714,1.67872891079621,2.17250837145529,2.12391017700258,2.55933376099466,3.4770984086781,0.629090737866659
"Quantity_liveweight_kg_SubAF",12.670633092634,27.1964330266605,37.6936914631074,42.4630444495406,53.1882286038591,123.749164928563,21.1765680198095
"Quantity_liveweight_kg_SubAM",0.0168399560088912,4.90118233501502,12.0095779461152,17.3290296126862,24.0560454600536,98.9157653857331,16.8715459226207
"Quantity_liveweight_kg_AF",166.524276384533,224.23668381785,263.545862265723,270.513519338883,302.117146280071,416.76109817175,55.6553984588894
"Quantity_liveweight_kg_AM",3.88083420295299,20.0996515840862,25.8298021409722,25.7515016615141,31.3114715039601,52.1639359501378,9.73976942867223
"Cumulative_draught_income",2161.08934762581,6074.11938704254,8923.02567726658,8415.14896858323,10830.2211457584,15658.3802135752,3335.2454199454
"Quantity_meat_kg",16.2413636699438,24.241589965754,30.6690896527677,31.178368533665,37.5244091663886,49.3733560078627,8.54430636345141
"Num_offtake",0.124864159794097,0.197731609435921,0.243648460430393,0.237437031293039,0.276785328114754,0.351995723349631,0.0556077239222564
"Num_offtake_JF",0,0,0,0,0,0,0
"Num_offtake_JM",0,0,0,0,0,0,0
"Num_offtake_SubAF",0.000685941289341908,0.00193291319789022,0.00350711179803072,0.00373563279588627,0.00480610922418583,0.011396816535031,0.00225254804678731
"Num_offtake_SubAM",0,0,0,0,0,0,0
"Num_offtake_AF",0.0664894515141641,0.0723173906185254,0.0783863339829408,0.0796481537019619,0.0849494335183587,0.110753005891439,0.0093958989158036
"Num_offtake_AM",0.00308525382143396,0.012927247213374,0.0189577326885737,0.0180588775491454,0.0232507210357837,0.0317003385477403,0.00661585518535996
"Offtake_liveweight_kg",32.4827273398876,48.4831799315081,61.3381793055353,62.3567370673299,75.0488183327773,98.7467120157254,17.0886127269028
"Offtake_liveweight_kg_JF",0,0,0,0,0,0,0
"Offtake_liveweight_kg_JM",0,0,0,0,0,0,0
"Offtake_liveweight_kg_SubAF",0.0887358703697282,0.306124840079185,0.53900335822164,0.632377382132835,0.833207223269618,2.30886975308471,0.435754099715908
"Offtake_liveweight_kg_SubAM",0,0,0,0,0,0,0
"Offtake_liveweight_kg_AF",12.202510615069,16.7170718050816,19.2643134545477,19.8730550313219,22.1263668152977,30.7900919223619,4.03472156127647
"Offtake_liveweight_kg_AM",0.681040392012262,3.63641286224139,4.87539176704088,4.76125965792984,5.8751304762955,9.67265340548419,1.85731679249186
"Pop_growth",-0.73696337810965,-0.372291788960271,-0.240392480895784,-0.283505294907663,-0.153293812320403,0.017771978214757,0.181737140210547
"Pop_growth_JF",-0.198306519738938,0.0131352409371458,0.0802643638595249,0.063858025751299,0.144208474409272,0.221841839488087,0.0998862185154691
"Pop_growth_JM",-0.650612386950826,-0.255927758646208,-0.117662146222005,-0.168566146925488,-0.0367917579935536,0.0218637932918978,0.170715880521946
"Pop_growth_SubAF",-0.139673451589743,0.0261484641287066,0.0936379727218325,0.0892418490204471,0.157888550311684,0.297299702241229,0.0968402259404479
"Pop_growth_SubAM",-0.314428801590031,-0.107435971955138,-0.0589541404480699,-0.0728794127170193,-0.0241459016507962,-7.62416217971451e-05,0.0620907431586302
